customer_id,date,amount
C0007,2025-09-15,131.15
C0835,2026-01-27,19.59
C0250,2025-04-21,61.67
C0907,2026-01-23,110.8
C0775,2025-08-05,22.14
C0290,2026-01-25,75.32
C0521,2025-11-28,36.82
C0041,2025-11-28,20.38
C0793,2025-04-16,14.5
C0403,2025-03-08,19.56
C0336,2025-02-24,10.91
C0191,2025-12-18,49.91
C0767,2025-11-08,64.46
C0718,2025-09-25,16.42
C0798,2025-02-19,18.52
C0105,2025-10-13,12.61
C0774,2025-05-15,30.85
C0221,2025-09-07,65.56
C0367,2025-10-13,40.14
C0714,2025-09-11,173.0
C0712,2026-01-20,58.63
C0865,2025-05-19,104.68
C0127,2025-05-12,91.45
C0480,2025-07-02,13.22
C0500,2025-11-13,39.39
C0800,2025-08-13,15.41
C0776,2025-03-26,14.45
C0137,2025-04-25,34.67
C0199,2025-12-04,111.28
C0281,2025-12-17,31.55
C0951,2025-06-29,33.24
C0278,2025-06-16,70.73
C0807,2025-09-20,59.87
C0302,2025-03-07,51.69
C0421,2025-09-04,10.68
C0546,2026-01-15,55.95
C0895,2025-10-28,119.75
C0878,2025-12-02,75.18
C0733,2025-02-06,30.94
C0113,2025-08-21,53.04
C0853,2025-08-13,11.49
C0760,2025-05-23,45.62
C0065,2025-10-31,32.27
C0302,2025-02-07,65.23
C0233,2025-08-11,67.38
C0906,2025-07-24,11.91
C0011,2025-05-26,25.55
C0053,2025-09-03,14.96
C0824,2026-01-23,36.76
C0118,2025-10-08,26.86
C0803,2025-12-27,65.74
C0870,2025-09-20,91.93
C0820,2025-04-18,111.32
C0477,2025-12-25,69.84
C0570,2025-05-01,375.88
C0103,2025-02-04,11.91
C0567,2025-09-16,136.77
C0240,2025-04-28,48.89
C0233,2026-01-17,155.04
C0439,2025-11-16,104.35
C0428,2025-06-22,49.0
C0415,2025-05-01,24.85
C0956,2025-06-20,18.97
C0463,2025-03-02,98.66
C0140,2026-01-20,30.65
C0968,2025-09-09,131.64
C0859,2025-06-30,12.01
C0085,2025-05-17,97.9
C0240,2026-01-26,15.62
C0653,2025-07-03,68.59
C0371,2025-05-07,121.31
C0839,2025-04-05,250.38
C0679,2025-03-06,99.55
C0598,2025-03-21,79.35
C0337,2025-11-22,39.26
C0238,2025-07-02,29.99
C0407,2026-01-25,39.02
C0576,2025-05-31,89.55
C0114,2025-02-17,171.22
C0208,2025-02-16,46.98
C0904,2025-07-13,36.7
C0861,2025-05-13,78.94
C0927,2025-11-24,21.48
C0503,2025-04-17,21.1
C0938,2025-07-23,34.35
C0857,2025-05-11,81.76
C0224,2025-02-03,232.71
C0427,2025-05-24,13.0
C0230,2025-07-29,15.43
C0965,2025-08-26,34.49
C0857,2025-05-04,43.95
C0756,2025-04-24,76.36
C0394,2025-07-31,43.75
C0501,2025-04-30,58.1
C0916,2025-06-10,33.79
C0314,2025-08-03,113.64
C0438,2025-03-15,72.53
C0520,2025-10-31,11.65
C0039,2025-11-17,48.74
C0331,2025-05-12,38.19
C0635,2025-03-23,56.31
C0242,2025-05-21,11.67
C0023,2025-03-15,55.89
C0118,2025-08-05,36.02
C0934,2025-08-28,31.33
C0044,2025-06-05,67.93
C0785,2025-12-09,25.6
C0852,2025-03-14,48.62
C0443,2025-12-12,145.93
C0228,2025-08-07,63.64
C0906,2025-10-22,62.14
C0379,2025-08-06,62.48
C0996,2026-01-20,58.64
C0872,2025-08-20,16.78
C0787,2025-12-17,42.94
C0499,2025-12-14,10.5
C0262,2025-10-27,43.8
C0914,2025-07-27,34.19
C0295,2025-07-24,26.21
C0749,2025-06-15,71.21
C0823,2025-06-06,34.61
C0789,2025-11-17,120.96
C0311,2025-02-22,17.85
C0234,2025-08-25,174.79
C0327,2025-09-10,214.88
C0792,2025-02-08,11.83
C0035,2025-09-13,51.01
C0653,2025-02-20,31.45
C0229,2026-01-07,86.36
C0396,2025-11-14,90.24
C0671,2025-06-05,59.79
C0543,2026-01-22,207.54
C0075,2025-03-03,22.79
C0843,2025-02-26,88.64
C0016,2025-04-15,129.16
C0405,2025-06-01,100.16
C0614,2025-04-15,107.73
C0297,2025-08-19,140.32
C0573,2025-02-23,13.92
C0615,2025-12-20,44.63
C0875,2026-01-22,72.69
C0324,2025-08-02,186.26
C0825,2025-07-12,30.5
C0798,2025-06-30,69.6
C0193,2025-05-23,23.77
C0010,2025-04-30,79.37
C0449,2025-12-27,43.05
C0961,2025-03-21,24.97
C0718,2025-11-11,32.81
C0439,2025-05-01,26.65
C0922,2025-12-03,55.03
C0509,2025-06-30,35.82
C0854,2025-10-15,32.02
C0500,2025-06-26,51.06
C0485,2025-04-27,78.82
C0679,2025-07-08,14.09
C0228,2025-12-31,14.05
C0144,2025-09-23,136.31
C0340,2025-09-05,139.9
C0387,2025-10-30,152.28
C0079,2025-04-24,14.53
C0978,2025-06-27,36.41
C0091,2025-06-18,12.52
C0730,2025-04-15,88.15
C0384,2025-12-28,27.95
C0751,2025-05-23,106.34
C0606,2025-03-17,129.88
C0012,2025-07-03,83.29
C0939,2025-11-20,48.12
C0057,2026-01-06,32.79
C0203,2025-08-01,47.04
C0202,2025-12-24,16.91
C0454,2026-01-19,147.89
C0555,2025-02-20,14.54
C0249,2025-09-22,12.94
C0321,2025-02-19,64.35
C0665,2025-06-02,37.47
C0968,2025-03-20,28.24
C0870,2025-10-08,62.76
C0739,2025-05-14,82.87
C0302,2025-03-05,26.83
C0934,2025-10-22,31.21
C0551,2025-06-16,95.13
C0799,2025-11-13,142.81
C0425,2025-12-08,13.59
C0713,2025-06-05,57.04
C0253,2025-10-21,39.87
C0230,2025-10-26,89.03
C0415,2025-08-14,122.57
C0831,2025-08-19,36.43
C0628,2025-04-30,123.29
C0815,2025-03-26,107.94
C0071,2025-04-20,29.33
C0600,2025-01-30,23.68
C0994,2025-03-12,24.46
C0934,2025-05-02,17.25
C0395,2025-04-03,52.46
C0769,2025-08-29,78.61
C0471,2025-06-26,80.69
C0895,2025-11-02,35.09
C0641,2025-11-10,26.37
C0792,2025-10-25,113.3
C0715,2025-02-21,98.79
C0311,2025-08-24,60.23
C0664,2025-02-23,12.22
C0422,2025-09-23,114.28
C0587,2025-07-10,28.51
C0165,2025-12-31,10.81
C0295,2025-03-11,31.67
C0939,2025-06-15,88.06
C0910,2025-08-20,66.51
C0862,2025-11-12,42.92
C0026,2025-03-25,57.09
C0106,2025-06-07,28.16
C0376,2025-09-16,10.2
C0091,2025-02-19,40.75
C0561,2025-06-06,142.91
C0565,2026-01-19,22.89
C0557,2025-05-13,38.87
C0146,2025-08-20,16.99
C0167,2025-08-17,18.36
C0048,2025-06-03,23.96
C0464,2025-10-27,83.98
C0549,2025-08-27,78.47
C0125,2025-12-31,52.79
C0214,2025-03-31,10.87
C0381,2025-07-08,107.51
C0239,2025-02-17,10.21
C0363,2025-08-18,31.13
C0644,2025-03-06,51.41
C0601,2025-10-08,23.6
C0706,2025-07-23,19.38
C0467,2025-08-17,52.22
C0999,2025-06-02,76.85
C0042,2025-04-23,38.45
C0623,2025-10-26,425.02
C0837,2025-05-13,16.06
C0320,2025-03-10,54.26
C0568,2025-09-21,39.85
C0617,2025-07-09,367.0
C0060,2025-11-29,55.59
C0700,2025-04-08,13.33
C0994,2025-07-16,49.27
C0442,2025-02-11,46.71
C0757,2025-12-29,25.35
C0548,2025-03-17,45.8
C0708,2025-08-24,19.0
C0976,2025-12-01,26.93
C0426,2025-05-09,40.2
C0850,2025-02-07,12.82
C0978,2025-10-12,42.88
C0065,2025-10-26,28.99
C0317,2025-06-15,85.33
C0546,2025-05-18,105.05
C0354,2025-09-16,97.4
C0694,2026-01-03,35.41
C0513,2025-06-10,41.5
C0753,2025-02-25,173.0
C0496,2025-05-17,15.16
C0369,2026-01-17,12.94
C0651,2025-11-08,22.38
C0099,2025-12-11,38.39
C0799,2025-04-19,77.25
C0522,2025-02-05,30.3
C0315,2025-08-13,15.25
C0479,2025-02-17,92.39
C0130,2025-11-17,12.81
C0356,2025-03-23,147.25
C0387,2025-10-20,92.89
C0460,2025-11-14,194.94
C0862,2025-11-02,22.12
C0130,2026-01-13,20.99
C0106,2025-08-20,173.77
C0584,2025-11-30,14.66
C0053,2025-02-05,146.79
C0325,2025-05-22,34.74
C0166,2025-06-16,18.68
C0276,2025-11-01,54.75
C0178,2025-12-24,78.37
C0926,2025-08-17,30.1
C0671,2025-03-11,28.54
C0445,2025-12-20,13.72
C0602,2025-05-19,144.04
C0145,2025-10-30,86.0
C0753,2025-12-20,29.8
C0843,2025-06-30,130.17
C0128,2025-08-15,13.73
C0790,2026-01-08,168.23
C0538,2025-07-16,21.2
C0047,2025-02-10,28.91
C0706,2025-06-21,18.26
C0589,2025-07-16,14.33
C0085,2025-07-29,29.92
C0827,2025-11-21,42.53
C0230,2025-05-04,43.24
C0378,2025-07-03,11.51
C0705,2025-12-24,29.41
C0867,2025-06-15,10.24
C0270,2025-03-07,15.62
C0913,2025-07-10,45.67
C0253,2025-07-16,125.51
C0274,2025-02-17,34.19
C0418,2025-12-04,15.92
C0104,2025-07-17,90.86
C0210,2025-11-05,23.05
C0019,2025-08-16,11.93
C0223,2025-01-31,25.23
C0854,2025-09-13,90.95
C0499,2025-02-06,42.99
C0917,2025-07-12,13.0
C0276,2025-11-15,62.27
C0110,2025-08-19,80.34
C0004,2025-07-02,47.88
C0870,2025-03-16,93.61
C0560,2025-09-25,19.45
C0436,2026-01-03,115.12
C0651,2025-08-21,63.38
C0516,2025-04-14,26.55
C0816,2025-10-11,108.98
C0106,2025-12-27,45.83
C0826,2025-10-30,12.75
C0881,2025-04-15,12.53
C0540,2025-09-30,34.12
C0382,2025-08-21,93.56
C0737,2025-06-19,65.89
C0084,2025-06-20,51.77
C0913,2025-06-29,17.34
C0653,2025-10-06,191.28
C0656,2025-08-25,42.1
C0264,2025-09-29,10.36
C0268,2025-04-22,32.3
C0464,2025-03-28,66.55
C0063,2025-03-18,47.89
C0289,2025-11-10,163.63
C0527,2026-01-01,27.7
C0510,2025-11-03,102.43
C0737,2025-11-25,64.01
C0199,2025-10-26,21.09
C0558,2025-04-02,13.13
C0952,2025-10-04,49.55
C0587,2025-07-04,79.05
C0985,2025-03-21,83.75
C0313,2026-01-02,20.79
C0020,2025-03-02,146.53
C0558,2025-04-11,102.43
C0343,2025-06-10,38.06
C0857,2025-02-05,18.56
C0176,2025-05-24,91.03
C0705,2025-06-27,69.19
C0310,2025-10-25,123.3
C0495,2026-01-24,40.41
C0010,2025-03-18,95.97
C0321,2025-09-04,64.14
C0971,2025-05-21,33.0
C0083,2025-03-26,34.48
C0271,2025-05-19,10.01
C0076,2025-07-05,21.67
C0643,2025-12-23,91.97
C0167,2025-06-07,71.74
C0763,2025-02-06,126.42
C0923,2025-12-01,122.3
C0209,2025-03-07,77.36
C0402,2025-08-07,107.86
C0653,2025-07-15,35.69
C0719,2025-11-24,217.77
C0417,2025-06-29,18.26
C0640,2025-05-13,26.72
C0148,2026-01-28,39.51
C0652,2025-08-06,25.39
C0492,2025-09-14,109.38
C0537,2025-10-23,54.68
C0011,2025-12-14,10.91
C0306,2025-08-06,14.08
C0355,2025-05-24,86.86
C0014,2025-10-12,17.28
C0443,2025-12-22,98.43
C0617,2025-06-24,43.06
C0630,2025-05-02,16.38
C0289,2025-02-11,50.59
C0346,2025-08-02,40.82
C0207,2026-01-09,26.69
C0464,2025-10-25,60.23
C0623,2025-07-30,30.61
C0072,2025-11-07,139.18
C0727,2025-12-22,38.32
C0580,2026-01-25,91.89
C0324,2025-04-01,60.72
C0881,2026-01-09,77.03
C0215,2025-08-08,82.43
C0719,2025-10-24,43.1
C0380,2025-06-29,54.6
C0011,2025-08-03,26.63
C0778,2025-11-21,271.01
C0585,2025-03-21,80.53
C0577,2025-02-14,12.21
C0650,2025-12-13,29.29
C0989,2025-08-26,63.1
C0743,2025-09-26,181.7
C0204,2025-03-22,326.95
C0375,2025-12-24,20.61
C0335,2025-02-28,43.28
C0105,2025-10-21,47.54
C0253,2025-11-19,74.37
C0549,2025-05-27,15.55
C0299,2025-08-29,46.4
C0056,2025-12-26,91.58
C0393,2025-09-16,68.98
C0092,2025-11-03,129.01
C0317,2025-07-15,48.18
C0920,2025-09-03,42.89
C0528,2025-11-02,26.3
C0574,2026-01-26,79.78
C0754,2025-04-28,50.39
C0030,2026-01-22,82.19
C0086,2025-09-19,134.9
C0365,2025-10-20,217.13
C0905,2025-10-24,84.42
C0803,2025-11-01,84.51
C0180,2025-11-14,145.6
C0163,2025-10-26,80.08
C0774,2026-01-28,14.01
C0800,2025-04-21,15.49
C0735,2025-05-26,95.87
C0591,2025-04-16,45.52
C0382,2025-10-26,75.64
C0585,2026-01-20,76.79
C0934,2025-02-23,109.95
C0637,2025-04-11,57.21
C0309,2025-07-31,17.08
C0590,2026-01-11,26.14
C0253,2025-02-10,95.15
C0051,2025-10-30,92.45
C0122,2025-08-27,15.32
C0685,2025-07-03,62.86
C0082,2026-01-19,44.8
C0273,2025-04-06,36.34
C0573,2025-05-31,83.75
C0330,2025-12-17,54.89
C0089,2025-08-14,56.45
C0099,2025-02-24,43.32
C0694,2025-10-12,19.7
C0871,2025-08-12,17.03
C0819,2025-10-26,144.74
C0114,2026-01-02,33.02
C0986,2026-01-22,46.53
C0334,2025-07-24,145.9
C0798,2025-10-16,24.57
C0199,2025-08-27,34.16
C0762,2025-09-16,40.47
C0023,2025-03-17,13.7
C0006,2025-03-07,86.08
C0795,2025-08-19,15.68
C0785,2025-09-29,10.57
C0047,2025-10-04,191.33
C0013,2026-01-28,182.05
C0860,2025-11-04,107.76
C0746,2025-10-15,52.14
C0504,2025-10-29,51.23
C0929,2026-01-12,82.33
C0010,2025-12-23,119.29
C0668,2025-03-29,17.71
C0886,2025-10-25,64.22
C0911,2025-01-30,95.58
C0832,2025-08-15,55.8
C0792,2025-07-02,97.28
C0734,2025-04-29,42.71
C0207,2025-11-06,19.26
C0516,2025-07-04,39.01
C0747,2025-11-30,142.54
C0395,2025-04-12,35.12
C0337,2025-07-11,211.25
C0730,2025-09-25,139.5
C0265,2025-06-16,29.71
C0385,2025-05-26,36.28
C0726,2025-03-25,78.3
C0805,2025-07-22,12.49
C0974,2025-06-05,31.92
C0325,2025-11-16,16.58
C0064,2025-03-17,13.72
C0849,2025-03-29,82.11
C0577,2025-09-24,63.8
C0025,2025-03-28,116.43
C0357,2025-11-21,45.07
C0433,2025-03-17,26.67
C0431,2025-03-25,102.41
C0069,2025-09-01,14.06
C0601,2025-11-05,61.47
C0490,2025-09-19,123.07
C0659,2025-12-10,31.47
C0434,2025-01-30,90.88
C0145,2025-03-30,119.35
C0844,2025-06-08,72.57
C0562,2025-07-25,18.21
C0170,2025-10-26,83.63
C0139,2025-10-02,10.27
C0792,2025-06-02,189.91
C0080,2025-05-02,16.39
C0088,2025-04-26,111.11
C0204,2025-04-27,35.76
C0783,2025-05-02,93.94
C0214,2025-04-12,64.18
C0543,2025-09-04,15.15
C0415,2025-03-01,50.34
C0237,2025-09-12,46.54
C0558,2026-01-04,23.33
C0647,2025-10-15,25.63
C0759,2025-07-06,17.7
C0980,2025-11-16,98.51
C0631,2025-02-14,45.93
C0926,2025-09-12,40.34
C0406,2025-05-25,71.32
C0115,2025-11-07,29.97
C0625,2025-03-04,44.29
C0336,2025-09-13,66.78
C0081,2025-07-20,73.07
C0375,2025-03-27,23.34
C0668,2026-01-19,34.72
C0322,2025-07-15,33.36
C0957,2025-06-14,53.27
C0189,2025-01-30,46.61
C0072,2025-06-03,56.34
C0825,2025-12-31,14.1
C0195,2025-07-05,35.77
C0275,2025-02-04,14.67
C0566,2025-05-12,85.24
C0573,2025-04-25,53.35
C0242,2025-08-19,26.63
C0462,2025-04-18,11.23
C0766,2025-11-11,11.25
C0126,2025-03-16,51.05
C0949,2025-05-15,93.73
C0849,2025-05-31,10.93
C0619,2025-11-29,27.93
C0849,2025-05-03,18.16
C0566,2025-10-09,32.6
C0996,2025-03-28,65.37
C0826,2025-09-01,19.66
C0657,2025-04-28,38.44
C0557,2025-10-12,97.19
C0533,2025-03-21,49.2
C0948,2025-04-05,20.03
C0300,2025-07-07,72.61
C0232,2025-12-19,20.41
C0028,2025-05-24,41.67
C0260,2025-04-17,15.3
C0963,2025-04-12,64.49
C0184,2025-02-20,26.86
C0291,2025-12-14,20.75
C0479,2025-03-28,11.17
C0643,2025-04-05,21.83
C0285,2025-04-27,26.4
C0189,2026-01-09,13.91
C0782,2025-09-04,165.77
C0176,2026-01-04,81.48
C0452,2025-11-01,99.66
C0735,2025-08-29,121.57
C0122,2025-09-12,66.5
C0267,2025-02-26,350.84
C0828,2025-09-29,22.76
C0147,2025-07-21,42.64
C0334,2025-06-19,125.86
C0865,2025-12-27,111.43
C0396,2025-03-24,99.49
C0423,2025-07-08,95.16
C0710,2025-07-06,112.32
C0985,2025-05-20,35.4
C0717,2025-03-21,65.04
C0074,2025-03-10,112.61
C0387,2025-08-03,31.0
C0930,2025-04-25,73.02
C0909,2025-09-10,115.07
C0248,2025-04-07,168.3
C0573,2025-12-21,15.79
C0470,2025-08-05,19.33
C0956,2025-05-04,14.08
C0775,2025-05-05,104.96
C0988,2025-06-02,65.24
C0948,2025-06-09,99.46
C0929,2025-05-29,16.95
C0482,2025-05-30,156.29
C0772,2025-03-08,29.8
C0474,2025-07-08,143.28
C0788,2025-02-13,280.0
C0503,2025-10-03,15.99
C0087,2025-04-20,95.9
C0500,2025-03-11,23.67
C0746,2025-12-23,12.9
C0115,2025-09-03,45.24
C0691,2025-02-13,75.21
C0846,2025-09-11,54.02
C0408,2025-06-18,37.89
C0624,2025-06-04,34.24
C0601,2025-11-27,18.05
C0417,2025-04-23,87.8
C0468,2025-04-10,35.93
C0521,2025-11-05,20.65
C0258,2025-10-30,54.69
C0490,2025-09-18,19.13
C0326,2025-02-14,85.6
C0486,2025-08-12,98.49
C0387,2025-04-25,155.64
C0154,2025-09-13,106.75
C0977,2025-09-08,24.73
C0633,2025-07-20,23.27
C0640,2025-05-18,64.5
C0992,2025-04-09,73.76
C0951,2025-10-23,30.93
C0840,2025-03-01,26.07
C0700,2026-01-05,14.94
C0628,2025-07-31,18.01
C0010,2025-04-18,10.42
C0702,2025-04-06,53.47
C0637,2025-12-30,59.77
C0097,2025-10-30,35.07
C0265,2025-02-06,16.4
C0273,2025-11-25,37.02
C0914,2025-06-02,46.89
C0513,2025-08-20,20.66
C0951,2025-02-02,74.53
C0786,2025-07-24,16.25
C0339,2025-06-13,10.59
C0025,2025-12-19,28.16
C0979,2026-01-01,87.21
C0095,2025-03-02,132.93
C0893,2025-09-16,20.41
C0848,2025-03-07,91.93
C0846,2025-09-20,27.54
C0368,2026-01-08,101.82
C0662,2025-12-02,60.88
C0588,2025-06-22,140.37
C0859,2026-01-08,20.5
C0696,2025-10-16,14.84
C0771,2025-09-12,31.33
C0214,2025-03-19,33.33
C0393,2025-08-26,125.72
C0039,2026-01-10,43.53
C0017,2025-03-25,29.7
C0067,2025-08-13,65.03
C0023,2025-05-02,15.52
C0957,2025-03-23,122.2
C0845,2025-10-27,12.37
C0695,2025-06-05,21.97
C0598,2025-10-11,61.11
C0886,2025-05-08,43.04
C0948,2025-10-13,85.48
C0178,2025-09-30,120.58
C0171,2025-12-27,93.54
C0705,2025-10-23,73.0
C0973,2025-05-03,42.41
C0891,2025-10-09,11.96
C0728,2025-04-07,27.76
C0542,2025-04-11,65.62
C0915,2025-08-24,74.82
C0266,2025-11-17,30.95
C0077,2025-11-12,51.2
C0622,2025-08-16,47.52
C0888,2025-07-01,146.11
C0353,2025-07-04,27.24
C0769,2025-06-08,19.46
C0740,2025-07-10,50.54
C0195,2026-01-12,44.58
C0850,2025-12-25,19.28
C0828,2025-11-20,100.96
C0330,2025-09-05,116.48
C0147,2025-10-14,54.95
C0143,2025-09-20,36.76
C0090,2025-08-24,31.08
C0084,2025-04-15,295.44
C0485,2025-04-16,61.74
C0782,2025-05-12,12.52
C0339,2025-07-22,10.33
C0478,2025-08-27,10.8
C0009,2025-03-22,29.78
C0503,2025-12-10,26.39
C0842,2025-05-20,12.85
C0279,2025-02-24,69.41
C0962,2026-01-28,61.05
C0947,2025-11-30,36.16
C0257,2025-11-20,15.81
C0880,2025-03-09,12.82
C0695,2025-04-13,71.47
C0435,2025-05-15,92.12
C0086,2025-12-18,170.44
C0137,2026-01-09,30.89
C0607,2025-12-20,51.49
C0602,2025-03-28,74.91
C0072,2025-10-25,18.87
C0812,2025-03-25,76.58
C0632,2025-07-26,41.12
C0937,2025-11-05,12.38
C0189,2025-04-04,137.18
C0420,2025-10-04,39.51
C0164,2025-09-18,120.06
C0806,2025-07-17,78.99
C0470,2026-01-08,116.73
C0070,2026-01-01,20.94
C0527,2025-07-23,14.59
C0631,2025-11-23,72.47
C0569,2025-08-15,59.0
C0288,2025-03-24,101.75
C0781,2025-11-27,30.68
C0438,2025-02-26,107.57
C0797,2025-03-17,138.68
C0675,2025-08-18,30.86
C0583,2025-07-10,38.75
C0138,2025-04-04,60.05
C0228,2025-11-05,60.87
C0431,2025-03-09,27.38
C0663,2025-08-27,105.67
C0397,2025-10-08,66.8
C0891,2025-03-02,38.01
C0515,2026-01-10,74.94
C0739,2025-11-08,148.11
C0439,2025-12-07,23.3
C0766,2025-06-21,90.64
C0965,2025-09-19,28.93
C0844,2025-12-19,15.66
C0860,2026-01-11,106.4
C0044,2025-07-02,11.06
C0377,2025-09-16,12.91
C0828,2025-09-10,40.76
C0031,2026-01-20,54.17
C0898,2026-01-16,62.96
C0235,2025-05-15,59.85
C0530,2025-09-11,36.54
C0874,2025-03-23,40.04
C0862,2025-04-14,154.2
C0317,2025-11-24,51.13
C0025,2025-07-07,16.71
C0735,2025-07-13,47.56
C0175,2025-01-29,21.63
C0086,2025-03-31,101.18
C0382,2025-08-22,36.48
C0803,2025-10-05,75.47
C0555,2025-05-19,102.4
C0256,2025-12-01,110.66
C0658,2025-11-25,10.69
C0990,2025-11-22,69.86
C0271,2025-03-29,27.53
C0235,2025-07-12,37.33
C0368,2025-07-30,23.16
C0873,2025-05-15,36.33
C0735,2025-04-18,10.73
C0696,2025-08-01,29.02
C0800,2026-01-27,20.77
C0146,2025-12-18,32.15
C0135,2025-05-22,101.38
C0491,2025-06-12,150.82
C0003,2025-08-10,112.5
C0221,2025-02-01,34.6
C0902,2025-07-13,78.65
C0474,2025-02-14,45.93
C0483,2025-02-28,44.08
C0931,2025-08-23,35.05
C0879,2025-05-09,35.55
C0880,2025-09-26,45.02
C0759,2025-07-10,39.13
C0502,2025-03-04,104.45
C0381,2026-01-21,43.71
C0911,2025-02-18,118.11
C0609,2025-12-01,86.09
C0983,2025-12-27,42.57
C0705,2025-09-28,28.52
C0848,2025-08-31,14.58
C0464,2025-09-20,65.31
C0139,2025-08-11,38.3
C0647,2025-01-29,56.96
C0713,2025-02-23,16.46
C0235,2026-01-12,36.46
C0481,2025-12-21,72.25
C0416,2025-03-20,28.85
C0067,2025-06-06,15.59
C0757,2025-05-19,14.99
C0468,2025-06-19,75.13
C0471,2025-05-17,199.54
C0591,2025-07-08,16.5
C0127,2025-08-21,54.01
C0966,2025-08-23,42.25
C0151,2025-09-25,61.22
C0105,2025-09-21,183.39
C0172,2025-12-05,64.46
C0770,2025-07-11,19.4
C0666,2025-03-07,122.11
C0255,2025-08-24,65.33
C0860,2025-12-21,18.14
C0762,2025-08-06,115.55
C0733,2025-02-21,16.9
C0836,2025-06-05,55.6
C0133,2025-03-24,26.07
C0670,2025-02-26,37.27
C0666,2025-11-17,212.72
C0115,2025-07-05,10.96
C0122,2025-11-23,133.17
C0561,2025-12-23,80.83
C0362,2025-04-15,71.75
C0127,2025-08-13,21.85
C0091,2025-02-05,28.53
C0320,2025-10-24,86.61
C0675,2025-03-30,88.56
C0797,2025-05-03,63.18
C0470,2025-06-26,26.01
C0514,2025-07-25,16.21
C0482,2025-12-30,25.02
C0855,2025-10-04,71.09
C0665,2025-07-05,28.08
C0651,2025-09-06,245.84
C0249,2025-11-03,32.61
C0816,2025-10-31,24.88
C0088,2025-11-11,12.03
C0505,2025-04-16,39.73
C0653,2025-09-13,22.5
C0128,2025-08-16,42.05
C0543,2025-06-15,74.18
C0234,2025-08-18,24.37
C0416,2025-06-25,54.48
C0361,2025-12-02,78.35
C0162,2026-01-20,10.54
C0125,2025-04-09,92.02
C0876,2025-09-28,24.09
C0221,2025-02-18,15.21
C0082,2026-01-07,106.59
C0522,2025-02-09,12.71
C0449,2025-08-08,152.5
C0026,2025-10-26,15.39
C0545,2025-03-31,91.94
C0607,2025-03-04,41.9
C0588,2025-10-04,15.98
C0569,2025-03-01,131.32
C0319,2025-12-27,84.32
C0435,2025-12-20,20.12
C0133,2025-04-24,50.13
C0791,2025-12-18,24.86
C0638,2025-07-22,19.3
C0997,2025-05-13,10.49
C0775,2025-03-18,95.82
C0340,2025-10-05,23.78
C0075,2025-11-14,72.84
C0578,2025-06-02,30.11
C0553,2025-08-02,57.02
C0847,2025-10-21,33.08
C0093,2025-08-01,28.83
C0529,2025-10-20,77.12
C0969,2025-11-16,64.05
C0097,2025-05-03,104.98
C0336,2025-04-06,23.7
C0077,2025-08-24,23.09
C0221,2025-10-17,17.22
C0344,2025-10-14,14.33
C0637,2025-08-04,39.06
C0833,2025-12-02,94.7
C0762,2025-12-26,34.62
C0584,2025-09-20,90.77
C0455,2025-05-23,37.92
C0228,2025-12-16,59.26
C0818,2025-02-11,16.7
C0950,2025-03-11,64.44
C0278,2025-12-18,26.46
C0167,2025-04-11,23.87
C0912,2025-12-04,47.73
C0274,2025-04-23,16.27
C0105,2025-12-18,26.65
C0992,2025-05-31,145.61
C0061,2025-05-08,23.3
C0393,2025-08-20,56.9
C0517,2025-08-13,88.18
C0342,2025-06-10,28.6
C0253,2025-10-20,68.71
C0411,2025-06-15,114.12
C0637,2025-09-19,35.77
C0266,2025-06-11,50.05
C0901,2025-08-07,28.22
C0187,2025-12-13,32.78
C0187,2025-12-01,65.77
C0132,2026-01-23,123.0
C0800,2025-07-26,20.0
C0842,2025-03-03,34.3
C0171,2025-10-27,52.44
C0019,2025-09-11,43.81
C0881,2025-11-21,148.82
C0222,2025-05-11,10.98
C0863,2025-12-12,38.65
C0443,2025-12-15,94.65
C0786,2025-11-06,43.31
C0823,2025-05-27,60.82
C0646,2025-06-06,23.46
C0563,2026-01-04,12.9
C0687,2025-07-30,27.46
C0235,2025-04-21,22.67
C0394,2025-12-06,245.45
C0632,2025-04-09,21.45
C0957,2025-05-30,30.05
C0799,2025-12-10,17.26
C0306,2025-11-17,16.41
C0730,2025-09-26,31.6
C0712,2025-09-01,53.66
C0416,2025-09-01,51.85
C0480,2025-03-04,143.61
C0165,2025-02-10,36.06
C0346,2025-01-29,13.02
C0034,2026-01-22,18.58
C0724,2025-10-18,81.51
C0677,2025-10-07,75.76
C0816,2025-08-28,15.61
C0723,2025-09-24,27.49
C0298,2025-12-11,112.5
C0950,2025-03-03,15.14
C0547,2025-10-26,31.53
C0739,2025-02-22,32.28
C0251,2025-12-29,54.5
C0390,2025-07-27,21.34
C0149,2025-04-09,89.71
C0605,2025-10-11,15.1
C0800,2025-12-03,70.66
C0069,2025-04-24,18.28
C0593,2025-05-22,64.0
C0322,2025-12-12,30.24
C0709,2025-11-17,65.1
C0899,2025-11-15,89.93
C0892,2025-09-07,10.54
C0244,2025-07-01,15.46
C0273,2025-06-12,57.56
C0128,2025-03-25,44.43
C0571,2025-03-27,125.89
C0927,2025-05-16,29.27
C0586,2025-07-14,56.42
C0357,2025-11-28,94.55
C0884,2025-07-29,94.5
C0715,2025-02-26,54.45
C0841,2026-01-19,77.78
C0723,2025-07-31,37.45
C0649,2025-09-22,11.34
C0941,2025-10-20,11.27
