customer_id,transaction_date,amount
C0006,2024-08-17,252.3
C0322,2024-12-29,29.18
C0489,2024-09-06,195.24
C0239,2024-12-25,211.61
C0262,2024-07-07,34.27
C0289,2024-12-27,140.64
C0008,2024-10-30,63.64
C0040,2024-10-30,30.77
C0280,2024-03-18,19.01
C0402,2024-02-08,29.11
C0335,2024-01-27,11.82
C0190,2024-11-19,89.82
C0254,2024-10-10,118.91
C0494,2024-07-24,34.27
C0393,2024-12-04,200.74
C0258,2024-12-22,377.93
C0458,2024-09-14,15.22
C0261,2024-04-16,51.7
C0491,2024-08-08,292.82
C0257,2024-07-19,119.19
C0348,2024-08-12,190.51
C0235,2024-07-01,159.2
C0245,2024-12-18,195.59
C0235,2024-05-06,185.37
C0402,2024-06-03,16.45
C0499,2024-10-15,68.78
C0287,2024-07-15,20.81
C0263,2024-02-26,18.9
C0136,2024-03-27,59.34
C0198,2024-11-05,212.57
C0280,2024-11-18,53.11
C0438,2024-05-31,56.48
C0277,2024-05-18,131.47
C0294,2024-08-22,109.75
C0301,2024-02-07,93.38
C0420,2024-08-06,11.36
C0033,2024-12-17,101.9
C0382,2024-09-29,229.5
C0365,2024-11-03,140.35
C0220,2024-01-09,51.88
C0112,2024-07-23,96.08
C0340,2024-07-15,12.97
C0247,2024-04-24,81.23
C0064,2024-10-02,54.54
C0301,2024-01-10,120.46
C0232,2024-07-13,124.76
C0393,2024-06-25,13.83
C0010,2024-04-27,41.1
C0052,2024-08-05,19.92
C0311,2024-12-25,63.52
C0117,2024-09-09,43.73
C0290,2024-11-28,121.48
C0357,2024-08-22,173.87
C0307,2024-03-20,212.65
C0476,2024-11-26,129.69
C0057,2024-04-02,741.77
C0102,2024-01-07,13.83
C0054,2024-08-18,263.54
C0239,2024-03-30,87.77
C0232,2024-12-19,300.07
C0438,2024-10-18,198.71
C0427,2024-05-24,88.0
C0414,2024-04-02,39.69
C0443,2024-05-22,27.95
C0462,2024-02-02,187.32
C0139,2024-12-22,51.3
C0455,2024-08-11,253.28
C0346,2024-06-01,14.02
C0084,2024-04-18,185.8
C0239,2024-12-28,21.23
C0140,2024-06-04,127.17
C0370,2024-04-08,232.62
C0326,2024-03-07,490.75
C0166,2024-02-06,189.09
C0085,2024-02-21,148.69
C0493,2024-12-02,477.16
C0367,2024-08-25,78.95
C0239,2024-05-15,68.09
C0361,2024-03-04,224.08
C0476,2024-04-23,216.64
C0144,2024-07-26,229.46
C0391,2024-06-14,63.4
C0348,2024-04-14,147.87
C0414,2024-10-26,32.97
C0400,2024-03-19,32.21
C0425,2024-06-24,58.7
C0344,2024-04-12,153.52
C0223,2024-01-06,455.42
C0426,2024-04-25,16.0
C0229,2024-06-30,20.86
C0452,2024-07-28,58.98
C0344,2024-04-05,77.9
C0243,2024-03-26,142.71
C0393,2024-07-02,77.49
C0091,2024-03-10,92.59
C0132,2024-10-05,22.19
C0186,2024-08-08,85.4
C0045,2024-10-04,12.13
C0378,2024-10-02,13.3
C0038,2024-10-19,87.48
C0330,2024-04-13,66.39
C0122,2024-02-23,102.61
C0241,2024-04-22,13.34
C0022,2024-02-15,101.78
C0117,2024-07-07,62.04
C0421,2024-07-30,52.66
C0043,2024-05-07,125.87
C0272,2024-11-10,41.2
C0339,2024-02-14,87.25
C0442,2024-11-13,281.86
C0227,2024-07-09,117.28
C0393,2024-09-23,114.28
C0378,2024-07-08,114.97
C0483,2024-12-22,107.29
C0359,2024-07-22,23.57
C0274,2024-11-18,75.87
C0498,2024-11-15,11.01
C0261,2024-09-28,77.6
C0401,2024-06-28,58.39
C0294,2024-06-25,42.43
C0236,2024-05-17,132.41
C0310,2024-05-08,59.21
C0276,2024-10-19,231.93
C0310,2024-01-25,25.69
C0233,2024-07-27,339.57
C0326,2024-08-12,419.76
C0279,2024-01-11,13.66
C0034,2024-08-15,92.01
C0140,2024-01-23,52.9
C0228,2024-12-09,162.72
C0395,2024-10-16,170.49
C0158,2024-05-07,109.58
C0030,2024-12-24,405.08
C0074,2024-02-03,35.58
C0330,2024-01-29,167.28
C0015,2024-03-17,248.33
C0404,2024-05-03,190.33
C0101,2024-03-17,205.45
C0296,2024-07-21,270.63
C0060,2024-01-26,17.84
C0102,2024-11-21,79.25
C0362,2024-12-24,135.37
C0323,2024-07-04,362.52
C0312,2024-06-13,51.01
C0285,2024-06-01,129.19
C0192,2024-04-24,37.53
C0009,2024-04-01,148.74
C0448,2024-11-28,76.11
C0448,2024-02-21,39.94
C0488,2024-07-24,43.58
C0400,2024-04-02,43.3
C0409,2024-11-04,100.05
C0152,2024-01-02,96.02
C0388,2024-09-16,54.04
C0499,2024-05-28,92.12
C0484,2024-03-29,147.64
C0166,2024-06-09,18.18
C0227,2024-12-02,18.11
C0143,2024-08-25,262.62
C0339,2024-08-07,269.81
C0386,2024-10-01,294.57
C0078,2024-03-26,19.06
C0465,2024-05-29,62.81
C0090,2024-05-20,15.04
C0217,2024-03-17,166.31
C0383,2024-11-29,45.91
C0238,2024-04-24,202.69
C0093,2024-02-17,249.76
C0011,2024-06-04,156.58
C0426,2024-10-22,86.25
C0056,2024-12-08,55.58
C0202,2024-07-03,84.08
C0201,2024-11-25,23.82
C0453,2024-12-21,285.78
C0042,2024-01-23,19.07
C0248,2024-08-24,15.88
C0320,2024-01-22,118.7
C0152,2024-05-04,64.94
C0455,2024-02-20,46.49
C0357,2024-09-09,115.52
C0226,2024-04-15,155.74
C0301,2024-02-05,43.67
C0421,2024-09-23,52.41
C0497,2024-02-08,67.65
C0291,2024-02-21,89.7
C0140,2024-05-25,305.39
C0183,2024-05-31,70.96
C0286,2024-11-06,39.55
C0265,2024-07-06,123.22
C0270,2024-09-15,102.13
C0197,2024-11-18,19.49
C0202,2024-09-27,40.53
C0091,2024-05-17,31.02
C0056,2024-02-19,66.38
C0398,2024-03-22,48.66
C0087,2024-01-02,37.36
C0481,2024-02-12,38.93
C0421,2024-04-03,24.5
C0394,2024-03-05,94.93
C0256,2024-07-31,147.22
C0470,2024-05-28,151.38
C0382,2024-10-04,60.18
C0128,2024-10-12,42.73
C0279,2024-09-26,216.6
C0202,2024-01-24,187.57
C0310,2024-07-26,110.45
C0151,2024-01-26,14.44
C0421,2024-08-25,218.56
C0074,2024-06-11,47.01
C0164,2024-12-02,11.63
C0294,2024-02-11,53.34
C0426,2024-05-17,166.13
C0397,2024-07-22,123.02
C0349,2024-10-14,75.83
C0025,2024-02-25,104.17
C0105,2024-05-09,46.32
C0375,2024-08-18,10.39
C0090,2024-01-22,71.5
C0048,2024-05-08,275.81
C0052,2024-12-21,35.79
C0044,2024-04-14,67.74
C0145,2024-07-22,23.98
C0166,2024-07-19,26.72
C0047,2024-05-05,37.92
C0463,2024-09-28,157.96
C0036,2024-07-29,146.94
C0124,2024-12-02,95.58
C0213,2024-03-02,11.74
C0380,2024-06-09,205.03
C0238,2024-01-20,10.41
C0362,2024-07-20,52.25
C0131,2024-02-06,92.82
C0088,2024-09-09,37.2
C0193,2024-06-24,28.76
C0466,2024-07-19,94.44
C0486,2024-05-04,143.7
C0041,2024-03-25,66.9
C0110,2024-09-27,840.03
C0324,2024-04-14,22.12
C0319,2024-02-10,98.52
C0055,2024-08-23,69.71
C0104,2024-06-10,724.01
C0059,2024-10-31,101.18
C0187,2024-03-10,16.67
C0481,2024-06-17,88.53
C0441,2024-01-14,83.42
C0244,2024-11-30,40.69
C0035,2024-02-17,81.61
C0195,2024-07-26,28.0
C0463,2024-11-02,43.86
C0425,2024-04-10,70.41
C0337,2024-01-10,15.63
C0465,2024-09-13,75.76
C0064,2024-09-27,47.97
C0316,2024-05-17,160.66
C0033,2024-04-19,200.1
C0353,2024-08-18,184.81
C0181,2024-12-05,60.83
C0000,2024-05-12,73.0
C0240,2024-01-28,336.0
C0495,2024-04-18,20.32
C0368,2024-12-19,15.88
C0138,2024-10-10,34.77
C0098,2024-11-12,66.78
C0286,2024-03-21,144.51
C0009,2024-01-08,50.6
C0314,2024-07-15,20.51
C0478,2024-01-20,174.78
C0129,2024-10-19,15.63
C0355,2024-02-23,284.5
C0386,2024-09-21,175.77
C0459,2024-10-16,379.87
C0349,2024-10-04,34.24
C0129,2024-12-15,31.97
C0105,2024-07-22,337.53
C0071,2024-11-01,19.32
C0052,2024-01-08,283.58
C0324,2024-04-23,59.48
C0165,2024-05-18,27.36
C0275,2024-10-03,99.49
C0177,2024-11-25,146.74
C0413,2024-07-19,50.2
C0158,2024-02-11,47.09
C0444,2024-11-21,17.44
C0089,2024-04-20,278.08
C0144,2024-10-01,162.0
C0240,2024-11-21,49.6
C0330,2024-06-01,250.34
C0127,2024-07-17,17.46
C0277,2024-12-10,326.45
C0025,2024-06-17,32.39
C0046,2024-01-13,47.83
C0193,2024-05-23,26.52
C0076,2024-06-17,18.66
C0084,2024-06-30,49.84
C0314,2024-10-23,75.06
C0229,2024-04-05,76.48
C0377,2024-06-04,13.02
C0192,2024-11-25,48.81
C0354,2024-05-17,10.49
C0269,2024-02-07,21.24
C0400,2024-06-11,81.33
C0252,2024-06-17,241.02
C0273,2024-01-20,58.38
C0417,2024-11-05,21.84
C0103,2024-06-18,171.72
C0209,2024-10-07,36.1
C0018,2024-07-18,13.85
C0222,2024-01-03,40.45
C0341,2024-08-15,171.91
C0498,2024-01-09,75.98
C0404,2024-06-13,16.0
C0275,2024-10-17,114.54
C0109,2024-07-21,150.67
C0003,2024-06-03,85.76
C0357,2024-02-16,177.23
C0047,2024-08-27,28.89
C0435,2024-12-05,220.25
C0138,2024-07-23,116.76
C0003,2024-03-16,43.1
C0303,2024-09-12,207.96
C0105,2024-11-28,81.66
C0313,2024-10-01,15.49
C0368,2024-03-17,15.06
C0027,2024-09-01,58.24
C0381,2024-07-23,177.11
C0224,2024-05-21,121.78
C0083,2024-05-22,93.55
C0400,2024-05-31,24.68
C0140,2024-09-07,372.56
C0143,2024-07-27,74.2
C0263,2024-08-31,10.71
C0267,2024-03-24,54.6
C0463,2024-02-28,123.1
C0062,2024-02-18,85.79
C0288,2024-10-12,317.27
C0014,2024-12-03,45.4
C0278,2024-07-24,243.13
C0300,2024-11-13,63.5
C0270,2024-08-21,102.05
C0229,2024-09-05,89.1
C0074,2024-06-05,148.1
C0472,2024-02-21,157.51
C0312,2024-12-04,31.58
C0019,2024-02-02,283.06
C0045,2024-03-13,194.85
C0342,2024-05-12,66.12
C0344,2024-01-08,27.12
C0175,2024-04-25,172.05
C0192,2024-05-29,128.38
C0309,2024-09-26,236.61
C0494,2024-12-26,70.81
C0009,2024-02-18,181.95
C0320,2024-08-06,118.28
C0458,2024-04-22,56.0
C0082,2024-02-26,58.97
C0270,2024-04-20,10.02
C0075,2024-06-06,33.35
C0130,2024-11-24,173.94
C0166,2024-05-09,133.49
C0250,2024-01-09,242.83
C0410,2024-11-02,234.6
C0208,2024-02-07,144.71
C0401,2024-07-09,205.72
C0140,2024-06-16,61.39
C0206,2024-10-26,425.55
C0416,2024-05-31,26.51
C0127,2024-04-14,43.45
C0147,2024-12-30,69.01
C0139,2024-07-08,40.78
C0491,2024-08-16,208.75
C0024,2024-09-24,99.36
C0010,2024-11-15,11.82
C0305,2024-07-08,18.16
C0354,2024-04-25,163.71
C0013,2024-09-13,24.56
C0442,2024-11-23,186.86
C0104,2024-05-26,76.13
C0117,2024-04-03,22.75
C0288,2024-01-14,91.17
C0345,2024-07-04,71.64
C0206,2024-12-11,43.37
C0463,2024-09-26,110.46
C0110,2024-07-01,51.22
C0071,2024-10-09,268.35
C0214,2024-11-23,66.64
C0067,2024-12-27,173.79
C0323,2024-03-03,111.45
C0368,2024-12-11,144.05
C0214,2024-07-10,154.86
C0206,2024-09-25,76.2
C0379,2024-05-31,99.19
C0010,2024-07-05,43.27
C0265,2024-10-23,532.03
C0072,2024-02-21,151.06
C0064,2024-01-17,14.41
C0137,2024-11-14,48.58
C0476,2024-07-28,116.2
C0230,2024-08-28,353.39
C0203,2024-02-22,643.91
C0374,2024-11-25,31.22
C0334,2024-01-31,76.56
C0104,2024-09-22,85.09
C0252,2024-10-21,138.73
C0036,2024-04-28,21.1
C0298,2024-07-31,82.8
C0055,2024-11-27,173.16
C0392,2024-08-18,127.95
C0091,2024-10-05,248.01
C0316,2024-06-16,86.36
C0407,2024-08-05,75.78
C0015,2024-10-04,42.59
C0061,2024-12-28,149.57
C0241,2024-03-30,90.77
C0029,2024-12-24,154.38
C0085,2024-08-21,259.81
C0364,2024-09-21,424.26
C0392,2024-09-25,158.83
C0290,2024-10-03,159.02
C0179,2024-10-16,281.2
C0162,2024-09-27,150.17
C0261,2024-12-30,18.03
C0287,2024-03-23,20.98
C0222,2024-04-27,181.74
C0078,2024-03-18,81.03
C0381,2024-09-27,141.28
C0072,2024-12-22,143.58
C0421,2024-01-26,209.91
C0124,2024-03-13,104.42
C0308,2024-07-02,24.16
C0077,2024-12-13,42.29
C0252,2024-01-13,180.29
C0050,2024-10-01,174.89
C0121,2024-07-29,20.64
C0172,2024-06-04,115.73
C0081,2024-12-21,79.6
C0272,2024-03-08,62.69
C0060,2024-05-02,157.5
C0329,2024-11-18,99.79
C0088,2024-07-16,102.9
C0098,2024-01-27,76.63
C0181,2024-09-13,29.41
C0358,2024-07-14,24.05
C0306,2024-09-27,279.48
C0113,2024-12-04,56.05
C0473,2024-12-24,83.06
C0333,2024-06-25,281.79
C0285,2024-09-17,39.14
C0198,2024-07-29,58.32
C0249,2024-08-18,70.94
C0022,2024-02-17,17.39
C0005,2024-02-07,162.16
C0282,2024-07-21,21.36
C0272,2024-08-31,11.14
C0046,2024-09-05,372.66
C0012,2024-12-30,354.11
C0347,2024-10-06,205.52
C0233,2024-09-16,94.28
C0273,2024-02-12,10.94
C0348,2024-04-12,14.72
C0328,2024-07-05,51.33
C0059,2024-09-05,104.98
C0438,2024-09-26,118.44
C0398,2024-01-02,181.16
C0319,2024-07-17,101.6
C0279,2024-06-03,184.56
C0221,2024-03-31,75.41
C0206,2024-10-08,28.53
C0003,2024-06-05,68.02
C0234,2024-11-01,275.08
C0394,2024-03-14,60.24
C0336,2024-06-12,412.49
C0217,2024-08-27,269.0
C0264,2024-05-18,49.42
C0384,2024-04-27,62.56
C0213,2024-02-25,146.6
C0292,2024-06-23,14.98
C0499,2024-05-07,53.85
C0324,2024-10-18,23.16
C0063,2024-02-17,17.44
C0336,2024-02-29,154.22
C0064,2024-08-26,117.6
C0024,2024-02-28,222.87
C0356,2024-10-23,80.13
C0432,2024-02-17,43.34
C0430,2024-02-25,194.81
C0068,2024-08-03,18.12
C0088,2024-10-07,112.94
C0489,2024-08-21,236.14
C0146,2024-11-11,52.93
C0433,2024-01-02,171.76
C0144,2024-03-01,228.7
C0331,2024-05-10,135.14
C0049,2024-06-26,26.42
C0169,2024-09-27,157.27
C0138,2024-09-03,10.54
C0279,2024-05-04,369.82
C0079,2024-04-03,22.77
C0087,2024-03-28,212.22
C0203,2024-03-29,61.53
C0270,2024-04-03,177.88
C0213,2024-03-14,118.35
C0030,2024-08-06,20.3
C0414,2024-02-01,90.67
C0236,2024-08-14,83.08
C0045,2024-12-06,36.66
C0134,2024-09-16,41.27
C0246,2024-06-07,25.39
C0467,2024-10-18,187.02
C0118,2024-01-17,81.86
C0413,2024-08-14,70.69
C0405,2024-04-26,132.64
C0114,2024-10-09,49.95
C0112,2024-02-04,78.58
C0335,2024-08-15,123.57
C0080,2024-06-21,136.13
C0374,2024-02-27,36.68
C0155,2024-12-21,59.44
C0321,2024-06-16,56.71
C0444,2024-05-16,96.54
C0188,2024-01-02,83.22
C0071,2024-05-05,102.68
C0312,2024-12-02,18.2
C0194,2024-06-06,61.55
C0274,2024-01-07,19.35
C0492,2024-02-23,29.21
C0337,2024-03-01,92.36
C0177,2024-08-29,49.37
C0288,2024-03-20,12.45
C0253,2024-10-13,12.5
C0125,2024-02-16,92.1
C0436,2024-04-16,177.46
C0336,2024-05-02,11.86
C0106,2024-10-31,45.87
C0336,2024-04-04,26.32
C0053,2024-09-10,55.19
C0483,2024-02-28,120.75
C0313,2024-08-03,29.32
C0144,2024-03-30,66.88
C0044,2024-09-13,184.37
C0020,2024-02-21,88.4
C0435,2024-03-07,30.07
C0299,2024-06-08,135.22
C0231,2024-11-20,30.83
C0027,2024-04-25,73.33
C0259,2024-03-19,20.6
C0450,2024-03-14,118.99
C0183,2024-01-23,43.72
C0290,2024-11-15,31.5
C0478,2024-02-28,12.33
C0130,2024-03-07,33.66
C0284,2024-03-29,42.8
C0188,2024-12-11,17.81
C0269,2024-08-06,321.54
C0175,2024-12-06,152.96
C0451,2024-10-03,189.32
C0222,2024-07-31,233.13
C0121,2024-08-14,123.0
C0266,2024-01-29,691.67
C0315,2024-08-31,35.52
C0146,2024-06-22,75.29
C0333,2024-05-21,241.72
C0352,2024-11-28,212.86
C0395,2024-02-24,188.98
C0422,2024-06-09,180.32
C0197,2024-06-07,214.64
C0472,2024-04-21,60.79
C0204,2024-02-21,120.09
C0073,2024-02-10,215.22
C0386,2024-07-05,52.0
C0417,2024-03-27,136.04
C0396,2024-08-12,220.14
C0247,2024-03-09,326.61
C0060,2024-11-22,21.58
C0469,2024-07-07,28.66
C0443,2024-04-05,18.16
C0262,2024-04-06,199.92
C0475,2024-05-04,120.49
C0435,2024-05-11,188.91
C0416,2024-04-30,23.9
C0481,2024-05-01,302.58
C0259,2024-02-08,49.59
C0473,2024-06-09,276.57
C0275,2024-01-16,550.0
C0247,2024-08-05,104.02
C0061,2024-10-13,43.58
C0011,2024-11-16,164.63
C0130,2024-04-24,137.71
C0105,2024-06-27,329.69
C0241,2024-11-29,165.77
C0225,2024-08-29,89.32
C0140,2024-07-17,41.78
C0020,2024-05-26,190.75
C0405,2024-07-21,70.91
C0447,2024-03-25,165.61
C0467,2024-03-12,61.86
C0008,2024-10-07,31.3
C0257,2024-10-01,99.38
C0489,2024-08-20,28.25
C0325,2024-01-17,161.2
C0485,2024-07-14,186.99
C0386,2024-03-27,301.27
C0153,2024-08-15,203.51
C0464,2024-08-10,39.47
C0120,2024-06-21,36.53
C0127,2024-04-19,119.0
C0479,2024-03-11,137.52
C0438,2024-09-24,51.86
C0327,2024-02-01,42.13
C0187,2024-12-07,19.88
C0115,2024-07-02,26.03
C0009,2024-03-20,10.84
C0189,2024-03-08,96.94
C0124,2024-12-01,109.55
C0096,2024-10-01,60.14
C0264,2024-01-09,22.8
C0272,2024-10-27,64.03
C0401,2024-05-04,83.79
C0000,2024-07-22,31.32
C0438,2024-01-05,139.07
C0273,2024-06-25,22.51
C0338,2024-05-15,11.18
C0024,2024-11-20,46.32
C0466,2024-12-03,164.42
C0094,2024-02-02,255.86
C0380,2024-08-18,30.81
C0335,2024-02-07,173.86
C0333,2024-08-22,45.07
C0367,2024-12-10,193.64
C0149,2024-11-03,111.76
C0075,2024-05-24,270.75
C0346,2024-12-10,31.01
C0183,2024-09-17,19.68
C0258,2024-08-14,52.66
C0213,2024-02-19,56.66
C0392,2024-07-28,241.44
C0038,2024-12-12,77.06
C0016,2024-02-25,49.39
C0066,2024-07-15,120.07
C0022,2024-04-03,21.04
C0444,2024-02-23,234.41
C0332,2024-09-28,14.74
C0182,2024-05-07,33.94
C0085,2024-09-12,112.22
C0373,2024-04-09,76.07
C0435,2024-09-14,160.96
C0177,2024-09-01,231.16
C0170,2024-11-28,177.08
C0192,2024-09-24,135.99
C0460,2024-04-04,74.82
C0378,2024-09-10,13.91
C0215,2024-03-09,45.53
C0029,2024-03-13,121.24
C0402,2024-07-26,139.64
C0265,2024-10-19,51.91
C0076,2024-10-14,92.41
C0109,2024-07-18,85.04
C0375,2024-06-02,282.22
C0352,2024-06-05,44.47
C0256,2024-05-10,28.93
C0227,2024-06-11,91.09
C0194,2024-12-14,79.16
C0337,2024-11-26,28.56
C0315,2024-10-22,191.92
C0329,2024-08-07,222.95
C0146,2024-09-15,99.89
C0142,2024-08-22,63.52
C0089,2024-07-26,52.16
C0083,2024-03-17,580.88
C0484,2024-03-18,113.48
C0269,2024-04-13,15.04
C0499,2024-12-04,90.78
C0387,2024-07-29,11.6
C0008,2024-02-22,49.55
C0315,2024-10-28,69.29
C0111,2024-12-16,318.2
C0026,2024-03-10,265.5
C0364,2024-07-07,433.53
C0305,2024-05-03,277.12
C0295,2024-01-22,93.71
C0449,2024-02-09,15.63
C0182,2024-03-15,132.94
C0434,2024-04-16,174.25
C0085,2024-11-19,330.88
C0136,2024-12-11,51.79
C0094,2024-11-21,92.98
C0089,2024-02-28,139.82
C0071,2024-09-26,27.74
C0299,2024-02-25,143.16
C0119,2024-06-27,72.25
C0424,2024-10-07,14.75
C0188,2024-03-06,264.36
C0419,2024-09-05,69.02
C0163,2024-08-20,230.11
C0293,2024-06-18,147.98
C0469,2024-12-10,223.47
C0069,2024-12-03,31.87
C0014,2024-06-24,19.18
C0118,2024-10-25,134.94
C0056,2024-07-17,108.0
C0287,2024-02-24,193.51
C0268,2024-10-29,51.36
C0437,2024-01-29,205.13
C0284,2024-02-17,267.36
C0162,2024-07-20,51.71
C0070,2024-06-11,67.51
C0137,2024-03-06,110.1
C0227,2024-10-07,111.74
C0430,2024-02-09,44.76
C0150,2024-07-29,201.35
C0396,2024-09-09,123.6
C0378,2024-02-02,66.02
C0002,2024-12-12,139.88
C0226,2024-10-10,286.23
C0438,2024-11-08,36.6
C0253,2024-05-23,171.28
C0452,2024-08-21,47.87
C0331,2024-11-20,21.32
C0347,2024-12-13,202.81
C0043,2024-06-03,12.11
C0376,2024-08-18,15.82
C0315,2024-08-12,71.53
C0030,2024-12-22,98.35
C0385,2024-12-18,115.93
C0234,2024-04-16,109.71
C0017,2024-08-13,63.08
C0361,2024-02-23,70.08
C0349,2024-03-16,298.41
C0316,2024-10-26,92.26
C0024,2024-06-08,23.41
C0222,2024-06-14,85.13
C0174,2024-01-01,33.25
C0085,2024-03-02,192.36
C0381,2024-07-24,62.96
C0290,2024-09-06,140.93
C0042,2024-04-20,194.81
C0255,2024-11-02,211.31
C0145,2024-10-27,11.37
C0477,2024-10-24,129.73
C0270,2024-02-29,45.06
C0234,2024-06-13,64.67
C0367,2024-07-01,36.31
C0360,2024-04-16,62.66
C0222,2024-03-20,11.46
C0183,2024-07-03,48.03
C0287,2024-12-29,31.53
C0145,2024-11-19,54.29
C0134,2024-04-23,192.76
C0490,2024-05-14,291.64
C0002,2024-07-12,215.0
C0220,2024-01-04,59.21
C0389,2024-06-14,147.31
C0473,2024-01-17,81.86
C0482,2024-01-31,78.15
C0418,2024-07-25,60.1
C0366,2024-04-10,61.11
C0367,2024-08-28,80.03
C0246,2024-06-11,68.26
C0034,2024-10-10,236.82
C0357,2024-01-21,226.22
C0489,2024-04-06,34.99
C0054,2024-11-28,75.13
C0192,2024-08-30,47.04
C0335,2024-08-02,19.17
C0463,2024-08-22,120.62
C0138,2024-07-13,66.6
C0134,2024-01-01,103.91
C0200,2024-01-26,22.93
C0234,2024-12-14,62.93
C0480,2024-11-22,134.5
C0415,2024-02-20,47.7
C0066,2024-05-08,21.18
C0244,2024-04-20,19.99
C0467,2024-05-21,140.26
C0470,2024-04-18,389.08
C0078,2024-06-09,23.0
C0126,2024-07-23,98.01
C0453,2024-07-25,74.5
C0150,2024-08-27,112.44
C0104,2024-08-23,356.79
C0171,2024-11-06,118.92
C0257,2024-06-12,28.8
C0153,2024-02-07,234.22
C0254,2024-07-26,120.67
C0347,2024-11-22,26.29
C0249,2024-07-08,221.1
C0220,2024-01-24,23.81
C0323,2024-05-07,101.21
C0132,2024-02-24,42.14
C0157,2024-01-29,64.53
C0153,2024-10-19,415.43
C0114,2024-06-06,11.91
C0121,2024-10-25,256.34
C0048,2024-11-24,151.66
C0361,2024-03-17,133.51
C0126,2024-07-15,33.7
C0090,2024-01-08,47.07
C0319,2024-09-25,163.23
C0162,2024-03-01,167.11
C0284,2024-04-04,116.36
C0469,2024-05-28,42.02
C0001,2024-06-26,22.42
C0481,2024-12-01,40.05
C0342,2024-09-05,132.18
C0152,2024-06-06,46.17
C0138,2024-08-08,481.68
C0248,2024-10-05,55.21
C0303,2024-10-02,39.76
C0087,2024-10-13,14.05
C0077,2024-09-16,195.17
C0227,2024-06-11,83.84
C0127,2024-07-18,74.1
C0030,2024-05-17,138.35
C0233,2024-07-20,38.75
C0415,2024-05-27,98.95
C0360,2024-11-03,146.71
C0161,2024-12-22,11.07
C0124,2024-03-11,174.04
C0363,2024-08-30,38.19
C0220,2024-01-21,20.42
C0081,2024-12-09,203.18
C0009,2024-01-12,15.42
C0448,2024-07-10,295.0
C0025,2024-09-27,20.79
C0032,2024-03-02,173.88
C0094,2024-02-04,73.79
C0075,2024-09-05,21.97
C0056,2024-02-01,252.63
C0318,2024-11-28,158.63
C0434,2024-11-21,30.24
C0132,2024-03-26,90.26
C0278,2024-11-19,39.72
C0125,2024-06-23,28.6
C0484,2024-04-14,10.99
C0262,2024-02-18,181.63
C0339,2024-09-06,37.56
C0074,2024-10-16,135.68
C0065,2024-05-04,50.23
C0040,2024-07-04,104.04
C0334,2024-09-22,56.16
C0092,2024-07-03,47.66
C0016,2024-09-21,144.25
C0456,2024-10-18,118.1
C0096,2024-04-04,199.96
C0335,2024-03-08,37.41
C0076,2024-07-26,36.18
C0220,2024-09-18,24.44
C0343,2024-09-15,18.67
C0124,2024-07-06,68.12
C0320,2024-11-03,179.41
C0249,2024-11-27,59.24
C0071,2024-08-22,171.53
C0454,2024-04-24,65.85
C0227,2024-11-17,108.53
C0305,2024-01-14,23.4
C0437,2024-02-11,118.87
C0277,2024-11-19,42.91
C0166,2024-03-13,37.73
C0399,2024-11-05,85.47
C0273,2024-03-25,22.55
C0104,2024-11-19,43.31
C0479,2024-05-02,281.23
C0060,2024-04-09,36.61
C0392,2024-07-22,103.8
C0004,2024-07-15,166.35
C0341,2024-05-12,47.19
C0252,2024-09-21,127.43
C0410,2024-05-17,218.24
C0124,2024-08-21,61.55
C0265,2024-05-13,90.1
C0388,2024-07-09,46.45
C0186,2024-11-14,55.56
C0186,2024-11-02,121.54
C0131,2024-12-25,236.0
C0287,2024-06-27,30.0
C0329,2024-02-03,58.61
C0170,2024-09-28,94.88
C0018,2024-08-13,77.61
C0368,2024-10-23,287.65
C0221,2024-04-12,11.97
C0350,2024-11-13,67.31
C0442,2024-11-16,179.3
C0273,2024-10-08,76.63
C0310,2024-04-28,111.64
C0133,2024-05-08,36.92
C0050,2024-12-06,15.81
C0174,2024-07-01,44.92
C0234,2024-03-23,35.34
C0393,2024-11-07,480.9
C0119,2024-03-11,32.91
C0444,2024-05-01,50.09
C0286,2024-11-11,24.52
C0305,2024-10-19,22.81
C0217,2024-08-28,53.19
C0199,2024-08-03,97.32
C0415,2024-08-03,93.7
C0479,2024-02-04,277.22
C0164,2024-01-13,62.13
C0345,2024-01-01,16.03
C0033,2024-12-24,27.16
C0211,2024-09-19,153.03
C0164,2024-09-08,141.53
C0303,2024-07-30,21.22
C0210,2024-08-26,44.97
C0297,2024-11-12,215.01
C0437,2024-02-03,20.27
C0034,2024-09-27,53.06
C0226,2024-01-25,54.56
C0250,2024-11-30,99.0
C0389,2024-06-28,32.69
C0148,2024-03-11,169.43
C0092,2024-09-12,20.19
C0287,2024-11-04,131.31
C0068,2024-03-26,26.57
C0080,2024-04-23,117.99
C0321,2024-11-13,50.49
C0196,2024-10-19,120.2
C0386,2024-10-17,169.85
C0379,2024-08-09,11.07
C0243,2024-06-02,20.91
C0272,2024-05-14,105.12
C0127,2024-02-25,78.85
C0058,2024-02-27,241.78
C0414,2024-04-17,48.55
C0073,2024-06-15,102.84
C0356,2024-10-30,179.1
C0371,2024-06-30,179.0
C0202,2024-01-29,98.9
C0328,2024-12-21,145.56
C0210,2024-07-02,64.9
C0136,2024-08-24,12.68
C0428,2024-09-21,12.55
